name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url,County,City,State,Country,user_id,time,text,amenidades
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,108738465997147037142,1443270507663.0,I asked for a king size bed or queen. They gave me two full size beds. Hidden fees. Breakfast doesn't taest good.,[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,112125908130389459018,1429150552887.0,it was fine but for these big back t.v and my girlfriend kept finding hair on everything but for the price is was cool stay,[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,102412488480633338409,1364594390588.0,"I don't know where to begin- There are hidden fees such as safe charges $2 daily whether you use it or not and the parking is in a garage located on the backside of the hotel - $8 daily plus taxes of course. If you drive a 4x4 this is not for you - 7ft clearance. Not a good experience. Gate came down on roof of truck- went to front desk and their response was ""Not our problem""............WTF! Nothing on the internet said anything about a parking garage and clearance issues nor extra charges. I didn't see any - my bad if there was! We booked 2 rooms - they did put us side by side - Rooms 312 & 314

There is a refrigerator in the room, but would you like rust with it? Ours was rusted so bad the door was barely hanging on. It was still working- bought a 6 pack of cokes and they were frozen solid by the morning. Wow!

Beds and bathroom were OK - just had to call down to have towels delivered- that was a joke! We had 3 people in each room and they left one towel and one bath mat each day. No wash cloths! The front desk person said ""Yes, we have towels here, but you have to come get them- wash cloths were not available- they were all taken.""

Front desk people were very rude no matter if it was first thing in the morning, 4pm or midnight. Birds were flying around in lobby.

The person responsible for the breakfast bar which consisted of mini-muffins, cereal, coffee, milk and oj would crunch up the cereal and feed the birds at the end of the bar. Hmmm- sanitary issues?

On the bright side - we did receive our wake up call every morning at 5am sharp!

Please spend the extra $20-$30 per night at the Comfort Suites or LaQuinta Inn- I know I will next year. This is the first time and last time at the Best Miami Hotel - Best Kept Secret - Well, I know why now!",['parking']
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,109652399370365189729,1451231938189.0,Read reviews below. Stay at your own risk.,[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,106589668149540315228,1462168369024.0,It's was peaceful and I enjoyed the pool,['pool']
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,112553774998770533313,1538441480338.0,Full amenities,[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,105047223161941701446,1431896859009.0,"Nasty, worst customer service ever, toilet leaking, fridge making noise, found hair in the shower, they moved us to 4 diferentes rooms because the problems and everyone had a strong smoke smell,  don't expect to see a manager, we try for 5 days, no luck",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,114375352489245442875,1442677493721.0,"It's very cheap, but it's not a clean hotel, and they charge you for parking, and a safe.",['parking']
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,116359040216309430281,1422234385079.0,"Not bad for the price, desperately needs renovations though.",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,116066175742587917028,1518965651932.0,Fairly good,[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,103023990654465521670,1354036474075.0,"(Translated by Google) It is an abuse that you charge for a safe use or not and that you have to pay for parking the car inside it. They take advantage of the needs of visitors. The owner must reconsider what he does.

(Original)
Es un abuso que cobren por una caja fuerte la uses o no y que se tenga que pagar por estacionar el carro dentro del mismo. Se aprovechan de las necesidades de los visitantes. El dueño debe reconsiderar lo que hace.",['parking']
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,114902901191477230562,1485454913494.0,"(Translated by Google) Poor / no internet service, rooms with leaks from the air conditioning, very cold and humid. Failure 5 of 5 the opening of doors by card. Garage 8usd per night. Basic breakfast

(Original)
Servicio deficiente/nulo de internet, habitaciones con goteras por el aire acondicionado, muy frias y humedas. Fallo 5 de 5 la apertura de puertas por tarjeta. Garage 8usd por noche. Desayuno basico",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,108887909636231274518,1443646998470.0,"(Translated by Google) I have been in this hotel for 2 weeks and the ones that clean me already pissed off are well presented they want to find out your life and they are some kaffirs they spend their lives yelling and shouting in the corridors the internet is shit and breakfast is also bad of all the places I have stayed in Miami this has been the worst full of bitter employees and Bochincheros

(Original)
Llevo 2 semanas en este hotel y las que limpian ya me tienen encabrona son bien presenta quieren averiguar tu vida y son unas cafres se la pasan gritando y bochinchando por los pasillos el internet es una mierda y el desayuno también es malo de todos los sitios q me he quedado en miami este ha sido el peor lleno de empleados amargados y Bochincheros",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,117853910038513916171,1449410600852.0,"(Translated by Google) Bad treatment to tourists, they do not know everything that is booked online.

(Original)
Mal trato al turista, desconocen todo lo que se reserva por internet.",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,117588242883487685663,1545666251941.0,"(Translated by Google) Very well

(Original)
Sehr gut",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,106850633151844976100,1447827434933.0,"(Translated by Google) The hotel is a bit old.

(Original)
El hotel es un poco viejo.",[]
The Best Miami Hotel,0x88d9c7f1d1a779df:0xbc923669c3837bf4,25.7054282,-80.29106949999999,Hotel,2.4,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c7f1d1a779df:0xbc923669c3837bf4?authuser=-1&hl=en&gl=us,Miami-Dade County,Miami,Florida,United States,113417834933202860298,1534559314867.0,"(Translated by Google) Pity the breakfast!

(Original)
Lástima el desayuno!!!",[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,102770232766510664392,1566875248101.0,"Easy parking, pleasant Staff.decent food ..little pricey. Not for baby boomers at all
More of older croud with old money","['food', 'parking']"
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,108611327992288443316,1567899455068.0,Lots of great amenities in this golf community...but the condo we rented was too small for us with two dogs. And kinda dated.,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,108545331909675495957,1524220950880.0,Great Place to golf and chill,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,112195029796069459537,1548209293215.0,Love the place!,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,108822117081410445066,1466750120155.0,Amazing...clean...comfy,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,112984043156675429972,1489418243925.0,Beautiful clean friendly,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,114856602204220999060,1548241584249.0,Golf course is ok,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,111165602997493906963,1524190893963.0,Fake country club.,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,103896161878542704418,1567343842411.0,Bedbugs,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,116478302868660769450,1523748005545.0,Poor Maintenance,[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,117950013078782542340,1566177997981.0,"(Translated by Google) Great place to stay

(Original)
Tolle Unterkunft",[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,106738922258428747119,1520266422412.0,"(Translated by Google) A huge and very beautiful place

(Original)
Un lugar enorme y muy bonito",[]
Ventura Resort Rentals Orlando,0x88e7648b437faec1:0xfaebd98e821b5831,28.5175025,-81.2924529,Resort hotel,4.0,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7648b437faec1:0xfaebd98e821b5831?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,117450414359436461629,1525564195048.0,"(Translated by Google) Excellent place with golf course

(Original)
Excelente lugar con campo de golf",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,106124299840635065582,1555245410408.0,"Booked a room online, got here and checked in and got to our room and it was dirty. There were drinks and food containers in the room as well as the TV was on and the bed wasn't made. Told the desk clerk and she was more than happy to put us in another room which I was good with. Get to our new room and the bed was broken. Literally slept on a tilted bed last night, was just too tired to say anything. We were also charged twice for the room which I'm about to go try and get back. I'm only giving 2 stars because the clerk working with us was super nice and warm",['food']
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,116811228870868432366,1507693707786.0,"Friendly staff, but the motel was very shabby. Doesn't look at all like the pictures, and DEFINITELY not worse the price. Parking only goes one way around the building, there's literally almost no Parking, maybe 10 spaces, if that. The area doesn't feel safe, so we did not sleep well. ***UPDATE*** I got charged TWICE with 2 different prices for one night. When I discovered this in my bank account the day we checked out, i called and spoke to someone who guaranteed one of the ""holds"" would drop off by that afternoon. Now, 2 days later, both charges have hard-posted to my account. I just called again and the person who answered had no idea what to do and said to call back tomorrow. BEWARE OF FRAUDULENT CHARGES!!!",[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,100862889944003583387,1536550063771.0,If I could give ZERO stars I would. I chose to sleep in my car than stay at this hotel. Front desk agent was extremely rude. Told me I needed to get out of the lobby and that she had things I need to take care of. I stepped out got in my car and she proceeded to snack my car several times to get my attention. SAVE YOUR MONEY! Also when I spoke with the GM they claimed to only hold a room until 12 midnight. The reservation said 7am which is pretty standard for all hotels I've ever stayed at,[]
Rodeway Inn Near Florida Mall,0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67,28.468061,-81.39614399999999,Hotel,2.7,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c42ddd3cd2d:0xe39ec54b1bcc3f67?authuser=-1&hl=en&gl=us,Orange County,Orlando,Florida,United States,109487757400528899958,1521456144772.0,"There were plenty of open rooms, but the manager thought it would be best to put us in the room where it looked like someone had committed suicide, and they thought this was an acceptable clean up job....it was right over the bed. Also, one of the employees or one of their friends I'm not actually sure, knocked on our door accidentally at midnight, and when I opened the door she said ""bye Felicia"" instead of apologizing. This place has less than 3 stars for the right reasons",[]
